"","SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
"ENSG00000171222",452.891299176755,453.29918273582,349.738880958426,366.749348974545,348.635793754912,407.145034298692,384.965443403515,411.972988446622
"ENSG00000171223",736.559715507768,894.31686052067,656.930452797823,459.559388306879,753.393446992323,768.575538430514,613.981712850366,579.303919486638
"ENSG00000171224",24.454173821639,8.93200360070582,15.3170312828508,17.9632334191614,6.80264963424219,4.28573720314413,5.45276832016311,5.29528262784861
"ENSG00000171227",46.952013737547,11.1650045008823,21.273654559515,5.9877444730538,8.50331204280274,0.714289533857355,18.5394122885546,4.23622610227889
"ENSG00000171241",58.6900171719337,52.4755211541467,58.7152865842614,56.8835724940111,28.060929741249,27.1430022865795,71.976541826153,51.8937697529163
"ENSG00000171246",8.80350257579006,6.69900270052936,18.7208160123732,8.9816167095807,29.7615921498096,16.4286592787192,19.6299659525872,5.29528262784861
"ENSG00000171262",525.275653688807,542.619218742878,483.337431592181,555.36329987574,494.042429686839,588.574575898461,468.938075534027,427.858836330167
"ENSG00000171282",621.136015069632,501.308702089614,623.74355168498,417.645176995502,544.211970739375,469.288223744282,634.702232466986,577.185806435498
"ENSG00000171291",60.6463510776648,91.5530369072346,90.2002953323436,112.270208869759,100.339082105072,115.000614951034,80.700971138414,96.3741438268446
"ENSG00000171295",146.725042929834,131.747053110411,182.102483029448,157.178292417662,159.011935200411,145.000775373043,169.035817925056,123.909613491657
"ENSG00000171298",2756.47447317515,2545.62102620116,2658.35587375699,2450.48442559727,3856.25201141104,3662.16244008666,2608.60436436603,2781.08243614609
"ENSG00000171302",1449.64342414676,1278.39301535102,1410.86877038703,1514.89935168261,1344.37363396711,1441.43627932414,1422.08197789854,1480.56102274647
"ENSG00000171307",692.542202628818,955.724385275522,792.230895796338,827.805673399687,837.57623621607,945.719342827138,661.966074067801,744.516737475514
"ENSG00000171310",116.401867391002,126.16455085997,135.300442998515,184.123142546404,74.8291459766641,45.7145301668707,121.051456707621,144.031687477482
"ENSG00000171311",303.231755388324,270.193108921351,318.253872210344,270.945437405684,384.349704334684,283.57294494137,328.256652873819,279.590922750406
"ENSG00000171314",6826.62716404875,6493.56661771313,6643.33684584534,5743.74388577685,5934.46147467203,8497.90258430095,5328.44520246339,4953.20737008959
"ENSG00000171316",9.78166952865562,23.4465094518528,1.7018923647612,8.9816167095807,1.70066240856055,7.85718487243091,1.09055366403262,6.35433915341833
"ENSG00000171345",13.6943373401179,11.1650045008823,22.1246007418956,22.4540417739517,6.80264963424219,10.7143430078603,43.6221465613049,60.3662219574741
"ENSG00000171357",28.3668416331013,17.8640072014116,24.6774392890374,16.4662973008979,30.6119233540899,21.4286860157207,20.7205196166198,23.2992435625339
"ENSG00000171365",259.214242509374,321.552129625409,308.042518021777,374.234029565862,296.765590293816,333.573212311385,359.882709130765,374.906010051681
"ENSG00000171385",87.056858805035,161.892565262793,84.2436720556794,155.681356299399,56.9721906867783,321.43029023581,22.901626944685,66.7205611108924
"ENSG00000171388",280.733915472416,135.096554460675,214.438437959911,44.9080835479035,90.135107653709,202.858227615489,251.917896391535,64.602448059753
"ENSG00000171408",882.306591484737,960.190387075875,654.377614250681,408.663560285922,1009.34313948068,872.14752083983,900.797326490945,567.654297705371
"ENSG00000171421",224.000232206214,282.474613872321,239.966823431329,248.491395631733,302.717908723777,332.858922777527,195.209105861839,217.106587741793
"ENSG00000171425",353.118269984468,356.163643578144,354.84455805271,287.411734706582,325.676851239345,213.572570623349,305.355025929134,321.953183773195
"ENSG00000171428",66.5153527948582,98.252039607764,87.6474567852018,101.791656041915,71.427821159543,85.0004545290252,81.7915248024466,70.9567872131713
"ENSG00000171443",115.423700438136,99.3685400578522,101.262595703291,77.8406781496994,115.645043782117,85.0004545290252,119.960903043588,128.145839593936
"ENSG00000171444",1677.55632416444,1692.61468233375,907.108630417719,791.879206561365,1522.94318686597,1219.29223429451,950.962795036446,1194.61576084265
"ENSG00000171448",202.480559243171,142.912057611293,216.991276507053,191.607823137721,259.351017305483,204.286806683204,188.665783877643,218.165644267363
"ENSG00000171451",2534.43057487467,2388.19446273872,2347.76051718807,2317.25711107182,3844.34737455112,2610.01395671478,2220.36725997042,2727.07055334203
"ENSG00000171453",175.091884562936,211.018585066675,143.809904822321,149.693611826345,176.018559286017,204.286806683204,165.764156932958,151.44508315647
"ENSG00000171456",1943.61773534387,2331.25293978422,1823.57766884163,2399.58859757631,1941.30613937187,2192.15457940822,1828.85849458271,2396.64491736428
"ENSG00000171462",14.6725042929834,30.1455121523821,16.1679774652314,13.472425064371,14.4556304727647,18.5715278802912,19.6299659525872,28.5945261903825
"ENSG00000171466",238.672736499197,237.814595868792,261.240477990844,235.018970567362,334.180163282148,312.858815829522,223.563501126687,226.63809647192
"ENSG00000171467",864.699586333157,780.433814611671,739.472232488741,685.59674216466,820.569612130464,609.288972380324,799.375835735911,708.508815606144
"ENSG00000171469",790.358897915374,468.930189037055,770.957241236823,470.037941134723,680.264963424219,471.431092345854,724.127632917661,459.630532097259
"ENSG00000171471",278.777581566685,273.542610271616,273.153724544173,291.902543061373,245.745718036999,280.001497272083,310.807794249297,336.779975131171
"ENSG00000171475",941.974775609536,1005.96690552949,998.159871932443,1115.21740810627,974.479560105194,1032.86266595774,943.328919388217,1050.58407336516
"ENSG00000171488",298.340920623996,283.59111432241,233.159253972284,196.098631492512,278.90863500393,290.001550746086,234.469037767014,210.752248588375
"ENSG00000171490",1940.68323448527,2158.19537002054,2155.44667997006,1996.91278176344,2233.82007364428,2245.72629444752,1912.83112671322,1942.30966789487
"ENSG00000171492",575.16216828495,340.532637276909,664.588968439248,393.694199103287,536.558989900853,338.573239048386,533.280741711952,284.886205378255
"ENSG00000171497",471.476471281201,417.571168332997,551.413126182629,461.056324425142,623.292772737441,529.2885445883,499.473578126941,421.504497176749
"ENSG00000171502",101.729363098018,54.7085220543231,51.9077171252166,41.9142113113766,176.868890490297,58.5717417763031,76.3387564822835,45.539430599498
"ENSG00000171503",774.708226669525,647.570261051172,867.114159845831,866.726012474537,1356.27827082704,845.004518553251,1088.37255670456,855.717672660335
"ENSG00000171509",88.0350257579006,15.6310063012352,61.2681251314032,11.9754889461076,17.8569552898858,15.0000802110045,57.7993441937289,14.8267913579761
"ENSG00000171522",357.03093779593,225.533090917822,262.091424173225,122.748761697603,432.818582978659,629.28907932833,437.312019277081,232.992435625339
"ENSG00000171530",802.096901349761,918.879870422611,949.655939536749,978.996221344296,1049.30870608186,1001.43392646801,952.053348700478,959.505212166168
"ENSG00000171533",28.3668416331013,44.6600180035291,44.2492014837912,49.3988919026938,41.6662290097334,46.4288197007281,51.2560222095332,45.539430599498
"ENSG00000171552",1906.44739113498,2114.6518524671,1679.7677640193,2321.74791942661,1694.71009013059,1755.00938468752,1954.27216594646,2345.81020413693
"ENSG00000171566",1358.67389753027,1409.02356801134,1165.79626986142,1242.45697815866,1053.56036210326,1103.57732980961,1134.17581059393,1103.53689964365
"ENSG00000171574",155.528545505624,186.455575164734,232.308307789904,224.540417739517,162.413260017532,250.715626383932,190.846891205709,254.173566136733
"ENSG00000171603",5564.79179485218,6759.29372483413,6516.54586467063,7448.75412447892,5990.58333415453,7701.46975405,5871.54092715163,7982.10903321899
"ENSG00000171604",767.861057999466,481.211693988026,745.428855765405,485.007302317358,810.365637679101,647.146317674764,902.97843381901,548.591280245116
"ENSG00000171606",282.690249378147,235.581594968616,407.603221360307,279.927054115265,429.417258161538,345.001844853102,269.366755016057,217.106587741793
"ENSG00000171608",257.257908603643,378.493652579909,298.682110015591,471.534877252986,312.921883175141,547.860072468591,305.355025929134,654.496932802088
"ENSG00000171612",75.3188553706483,79.2715319562641,45.1001476661718,65.8651892035918,60.3735155038994,72.1432429195929,56.7087905296963,73.0749002643108
"ENSG00000171617",1033.9224691789,398.590660681497,1191.32465533284,275.436245760475,877.541802817243,637.146264200761,888.801236186586,393.969027511936
"ENSG00000171621",1021.20629879165,809.462826313965,572.686780742144,726.014017357773,765.298083852246,473.573960947426,713.222096277334,994.454077509968
"ENSG00000171634",1927.96706409802,1752.90570663852,2026.10286024821,1824.76512816314,2145.38562839913,2095.72549233748,1998.98486617179,2084.22324232121
"ENSG00000171649",104.663863956615,104.951042308293,137.002335363277,119.754889461076,134.352330276283,138.572169568327,139.590868996176,113.31904823596
"ENSG00000171658",69.4498536534549,56.9415229544996,42.54730911903,70.3559975583821,154.76027917901,61.4288999117325,38.1693782411417,41.3032044972191
"ENSG00000171680",133.030705589716,69.2230279054701,144.660851004702,83.8284226227532,232.140418768515,153.572249779331,224.65405479072,121.791500440518
"ENSG00000171681",759.057555423676,495.726199839173,934.338908253898,580.811213886218,766.998746260807,684.289373435346,687.048808340551,525.292036682582
"ENSG00000171700",130.09620473112,132.863553560499,85.09461823806,104.785528278441,120.747031007799,125.714957958894,99.2403834269685,131.323009170645
"ENSG00000171703",604.507176870917,617.42474889879,549.711233817867,597.277511187116,619.89144792032,480.716856286,642.336108115214,669.323724160064
"ENSG00000171720",810.900403925551,813.928828114318,763.298725595398,732.001761830827,805.263650453419,786.432776776948,688.139362004584,599.425993472462
"ENSG00000171723",282.690249378147,241.164097219057,169.338290293739,166.159909127243,215.133794682909,133.572142831325,188.665783877643,153.56319620761
"ENSG00000171724",25.4323407745046,8.93200360070582,34.8887934776046,5.9877444730538,3.4013248171211,0.714289533857355,29.4449489288808,21.1811305113944
"ENSG00000171729",240.629070404928,216.601087317116,141.25706627518,131.730378407184,185.3722025331,129.286405628181,233.378484102981,213.929418165084
"ENSG00000171735",284.646583283878,296.989119723468,262.091424173225,281.423990233528,283.160291025331,322.858869303524,298.811703944938,266.88224444357
"ENSG00000171757",26.4105077273702,22.3300090017645,31.4850087480822,43.41114742964,19.5576176984463,25.0001336850074,32.7166099209786,40.2441479716494
"ENSG00000171763",116.401867391002,142.912057611293,102.113541885672,130.23344228892,117.345706190678,115.000614951034,113.417581059393,126.027726542797
"ENSG00000171790",12.7161703872523,25.6795103520292,13.6151389180896,16.4662973008979,12.7549680642041,17.8572383464339,6.54332198419573,26.476413139243
"ENSG00000171791",227.912900017676,159.659564362616,159.977882287553,134.72425064371,177.719221694577,116.429194018749,247.555681735405,189.57111807698
"ENSG00000171792",369.747108183182,240.047596768969,440.790122473151,285.914798588319,406.458315645971,263.572837993364,370.788245771091,271.118470545849
"ENSG00000171793",336.489431785753,1301.83952480287,334.421849675576,877.204565302381,365.642417840518,640.00342233619,374.059906763189,1282.51745246493
"ENSG00000171798",30.3231755388324,27.9125112522057,61.2681251314032,46.4050196661669,37.414572988332,34.285897625153,43.6221465613049,30.7126392415219
"ENSG00000171806",86.0786918521694,44.6600180035291,68.9266407728286,71.8529336766456,65.4755027295811,50.0002673700149,68.7048808340551,64.602448059753
"ENSG00000171811",8.80350257579006,10.048504050794,9.3604080061866,8.9816167095807,18.707286494166,13.5715011432897,16.3583049604893,8.47245220455777
"ENSG00000171812",313.01342491698,225.533090917822,954.761616631033,1142.16225823501,250.847705262681,347.144713454675,619.434481170529,664.028441532215
"ENSG00000171813",132.052538636851,133.980054010587,83.3927258732988,68.8590614401187,122.447693416359,86.42903359674,188.665783877643,155.681309258749
"ENSG00000171817",34.2358433502947,22.3300090017645,46.802040030933,19.4601695374248,34.8635793754912,17.8572383464339,68.7048808340551,21.1811305113944
"ENSG00000171819",3.91266781146225,55.8250225044114,16.1679774652314,812.836312217053,0.850331204280274,7.14289533857355,15.2677512964567,1130.01331278289
"ENSG00000171823",132.052538636851,128.397551760146,134.449496816135,118.257953342812,98.6384196965118,122.857799823465,131.956993347947,141.913574426343
"ENSG00000171824",850.027082040173,1200.23798384484,948.804993354369,1573.27986029489,802.712656840578,1003.57679506958,815.734140696401,1683.89987565586
"ENSG00000171827",89.9913596636317,68.1065274553819,81.6908335085376,80.8345503862263,100.339082105072,71.4289533857355,110.145920067295,85.7835785711474
"ENSG00000171840",10.7598364815212,14.514505851147,17.8698698299926,7.48468059131725,7.65298083852246,9.28576394014562,8.72442931226097,12.7086783068367
"ENSG00000171843",577.118502190681,599.560741697378,453.55431520886,603.26525566017,487.239780052597,436.430905186844,441.674233933212,514.701471426885
"ENSG00000171847",14.6725042929834,3.34950135026468,21.273654559515,13.472425064371,14.4556304727647,13.5715011432897,17.4488586245219,11.6496217812669
"ENSG00000171848",70.4280206063204,100.48504050794,23.8264931066568,31.4356584835324,68.0264963424219,56.428873174731,46.8938075534027,31.7716957670916
"ENSG00000171853",687.65136786449,672.133270953113,696.073977187331,658.651892035918,694.720593896984,745.718273347079,747.029259862345,664.028441532215
"ENSG00000171858",3193.71510110606,3538.18992632959,2266.92062986192,2281.3306442335,1890.28626711505,2267.8692699971,2287.98158714044,2204.95568623616
"ENSG00000171861",134.008872542582,170.824568863499,147.213689551844,158.675228535926,127.549680642041,136.429300966755,171.216925253122,158.858478835458
"ENSG00000171862",2516.82356972309,1898.05076514999,2449.87405907375,1992.42197340865,2389.43068402757,1719.29490799465,2559.52944948456,1907.36080255107
"ENSG00000171863",7554.38337698073,8511.08293102256,7406.63557144074,7067.03541432174,8024.57557479294,8496.47400523324,6594.57800640526,6528.02442361176
"ENSG00000171865",341.380266550081,415.338167432821,320.806710757486,363.755476738018,361.390761819116,472.859671413569,341.34329684221,386.555631832948
"ENSG00000171867",8811.32791141298,7075.2633522091,9020.02953323436,8447.21051536064,10895.2937204431,8586.47448649926,9043.96153582253,8235.22354283015
"ENSG00000171873",21.5196729630424,6.69900270052936,18.7208160123732,11.9754889461076,39.9655666011729,53.5717150393016,11.9960903043588,7.41339567898805
"ENSG00000171877",119.336368249599,64.7570261051172,90.2002953323436,50.8958280209573,158.161603996131,45.0002406330134,151.586959300534,50.8347132273466
"ENSG00000171889",23.4760068687735,34.611513952735,27.2302778361792,28.4417862470055,30.6119233540899,28.5715813542942,53.4371295375984,40.2441479716494
"ENSG00000171914",1414.4294138436,973.588392476934,1391.29700819228,1182.57953342812,871.589484387281,765.004090761227,1619.47219108844,1421.25385731457
"ENSG00000171928",598.638175153724,617.42474889879,739.472232488741,995.462518645194,704.074237144067,767.146959362799,520.19409774356,615.311841356008
"ENSG00000171940",610.376178588111,601.793742597554,677.353161174957,782.897589851784,675.162976198537,780.004170972232,661.966074067801,936.205968603634
"ENSG00000171943",596.681841247993,458.881684986261,682.458838269241,583.805086122745,590.12985577051,474.288250481284,563.816244304865,546.473167193976
"ENSG00000171951",25.4323407745046,49.126019803882,91.0512415147242,131.730378407184,70.5774899552627,69.2860847841634,53.4371295375984,101.669426454693
"ENSG00000171953",130.09620473112,130.630552660323,156.57409755803,170.650717482033,157.311272791851,170.715198591908,160.311388612795,119.673387389379
"ENSG00000171960",196.611557525978,205.436082816234,184.65532157659,205.080248202093,194.725845780183,172.143777659623,203.9335351741,192.748287653689
"ENSG00000171962",80.2096901349761,52.4755211541467,75.7342102318734,61.3743808488014,67.1761651381416,62.1431894455899,86.1537394585771,62.4843350086136
"ENSG00000171970",27.3886746802357,25.6795103520292,51.9077171252166,40.4172751931131,35.7139105797715,27.8572918204368,39.2599319051744,38.12603492051
"ENSG00000171984",19.5633390573112,17.8640072014116,28.9321702009404,16.4662973008979,22.9589425155674,19.2858174141486,13.0866439683915,15.8858478835458
"ENSG00000171988",1502.4644396015,1177.90797484308,1589.56746868696,1399.63527057632,1721.92068866755,1642.86592787192,1461.34190980371,1516.56894461584
"ENSG00000171992",5760.42518542529,4354.35175534409,5566.88992513388,4026.75815812868,3600.30231892268,3957.8783071036,6524.78257190717,5226.44395368657
"ENSG00000172006",84.1223579464383,68.1065274553819,97.0078647913884,125.74263393413,109.692725352155,80.7147173258811,99.2403834269685,93.1969742501355
"ENSG00000172007",231.825567829138,196.504079215528,188.059106306113,161.669100772453,210.882138661508,195.001042743058,210.476857158296,183.216778923562
"ENSG00000172009",448.000464412427,465.580687686791,402.497544266024,342.79837108233,406.458315645971,517.145622512725,347.886618826406,349.488653438008
"ENSG00000172037",11651.9247425346,7909.289188425,15187.6874631289,12294.3363392977,14201.3814426849,12117.2076523562,12167.307229612,12611.2451064842
"ENSG00000172046",1384.10623830477,1448.10108376443,1323.22131360183,1211.02131967513,1237.2319022278,1298.57837255267,1287.94387722253,1354.53329620367
"ENSG00000172053",3520.42286336316,3807.26653480085,3231.04265449914,3031.29563948348,3481.25595032344,3282.16040807455,3339.27531926789,3446.16993420387
"ENSG00000172057",1542.56928466899,1489.4116004177,1682.32060256645,1754.40913060476,1307.80939218306,1557.86547334289,1687.08651825847,1676.48647997687
"ENSG00000172058",224.978399159079,245.63009901941,196.568568129919,290.405606943109,340.98281291639,377.144873876683,221.382393798622,244.642057406606
"ENSG00000172059",363.878106465989,276.89211162188,331.869011128434,354.773860028437,387.751029151805,250.001336850074,523.465758735658,473.398266929665
"ENSG00000172061",495.93064510284,54.7085220543231,52.7586633075972,5.9877444730538,284.010622229611,50.7145569038722,719.76541826153,190.63017460255
"ENSG00000172062",435.284294025175,518.056208840937,752.23642522445,730.504825712563,922.609356644097,982.86239858772,591.080085905681,660.851271955506
"ENSG00000172071",396.157615910552,429.852673283967,346.335096228904,345.792243318857,330.778838465027,359.28763553025,366.426031114961,373.846953526112
"ENSG00000172081",873.503088908947,1144.41296134043,813.504550355853,1098.75111080537,791.658351184935,939.290737022422,725.218186581693,1050.58407336516
"ENSG00000172086",847.092581181576,934.510876723846,806.696980896809,1110.72659975148,877.541802817243,831.433017409961,777.564762455259,975.391060049713
"ENSG00000172113",244.54173821639,252.329101719939,228.053576878001,181.129270309877,258.500686101203,260.715679857935,270.45730868009,219.224700792932
"ENSG00000172115",644.612021938405,885.384856919964,620.339766955457,760.443548077832,630.095422371683,957.147975368856,592.170639569713,509.406188799036
"ENSG00000172123",323.773261398501,439.901177334761,419.516467913636,628.713169670649,264.453004531165,503.574121369435,268.276201352025,420.445440651179
"ENSG00000172137",32.2795094445635,10.048504050794,33.1869011128434,26.9448501287421,55.2715282782178,27.1430022865795,25.0827342727503,8.47245220455777
"ENSG00000172156",342.358433502947,116.116046809176,404.199436630785,67.3621253218552,1349.47562119279,1578.57986982475,294.449489288808,68.8386741620319
"ENSG00000172159",52.8210154547403,16.7475067513234,57.0133942195002,85.3253587410166,11.0543056556436,13.5715011432897,51.2560222095332,58.2481089063347
"ENSG00000172164",395.179448957687,427.619672383791,528.437579258352,643.682530853283,459.178850311348,942.147895157851,439.493126605146,589.894484742335
"ENSG00000172167",49.8865145961436,21.2135085516763,44.2492014837912,34.4295307200593,58.6728530953389,37.8573452944398,46.8938075534027,36.0079218693705
"ENSG00000172171",128.139870825389,127.281051310058,117.430573168523,118.257953342812,101.189413309353,132.857853297468,117.779795715523,113.31904823596
"ENSG00000172172",307.144423199786,353.930642677968,311.446302751299,353.276923910174,307.819895949459,326.430316972811,292.268381960742,290.181488006104
"ENSG00000172175",540.926324934656,666.550768702672,679.905999722099,896.664734839806,912.405382192734,1467.86499207686,632.52112513892,835.59559867451
"ENSG00000172183",40.104845067488,46.8930189037055,60.4171789490226,53.8897002574842,39.9655666011729,83.5718754613105,38.1693782411417,38.12603492051
"ENSG00000172197",45.9738467846814,37.9610153029997,79.1379949613958,77.8406781496994,61.2238467081797,47.8573987684428,70.8859881621204,48.7166001762072
"ENSG00000172201",43.0393459260847,58.0580234045878,78.2870487790152,58.3805086122745,52.720534665377,67.8575057164487,43.6221465613049,45.539430599498
"ENSG00000172216",929.258605222284,1379.99455630905,610.979358949271,1004.44413535477,1011.04380188925,1022.86261248373,1021.84878319857,1371.47820061279
"ENSG00000172239",1457.46875976969,1329.75203605508,1233.87196445187,1345.74557031884,1708.31538939907,1386.43598521713,1479.88132209227,1354.53329620367
"ENSG00000172244",29.3450085859669,30.1455121523821,36.5906858423658,31.4356584835324,17.0066240856055,35.7144766928677,41.4410392332396,29.6535827159522
"ENSG00000172250",78.2533562292449,64.7570261051172,78.2870487790152,74.8468059131725,75.6794771809444,68.5717952503061,35.9882709130765,45.539430599498
"ENSG00000172260",400.070283722015,892.083859620494,948.804993354369,2059.78409873051,560.3682636207,2280.01219207268,935.695043739989,2617.98773120835
"ENSG00000172262",463.651135658276,482.328194438114,419.516467913636,477.52262172604,535.708658696572,517.859912046582,499.473578126941,446.921853790422
"ENSG00000172264",49.8865145961436,40.1940162031762,42.54730911903,65.8651892035918,38.2649041926123,26.4287127527221,65.4332198419573,47.6575436506375
"ENSG00000172269",457.782133941083,562.716226844467,497.803516692651,522.430705273944,590.12985577051,642.146290937762,526.737419727756,540.118828040558
"ENSG00000172270",7452.65401388271,7978.51221633047,7081.57412977135,6832.01644375438,7798.38747445439,7998.61420013466,6550.95585984396,6740.89478525128
"ENSG00000172273",265.083244226567,296.989119723468,239.966823431329,246.994459513469,274.656978982528,202.858227615489,243.193467079275,259.468848764582
"ENSG00000172292",238.672736499197,347.231639977439,328.465226398912,543.387810929632,312.921883175141,354.287608793248,306.445579593167,511.524301850175
"ENSG00000172296",195.633390573112,146.261558961558,241.66871579609,104.785528278441,196.426508188743,106.429140544746,172.307478917154,97.4332003524144
"ENSG00000172301",806.009569161223,597.327740797201,961.569186090078,705.056911702085,1028.05042597485,747.146852414793,948.78168770838,532.70543236157
"ENSG00000172315",358.009104748796,452.182682285732,342.931311499382,443.093091005981,429.417258161538,385.716348282972,339.162189514145,438.449401585865
"ENSG00000172318",22.4978399159079,25.6795103520292,26.3793316537986,55.3866363757476,7.65298083852246,10.000053474003,47.9843612174353,167.330931040016
"ENSG00000172331",527.231987594538,399.707161131585,752.23642522445,588.295894477536,1037.40406922193,655.717792081052,537.642956368082,440.567514637004
"ENSG00000172336",209.32772791323,253.445602170028,202.525191406583,167.656845245506,194.725845780183,208.572543886348,195.209105861839,164.153761463307
"ENSG00000172339",119.336368249599,97.1355391576758,149.766528098986,133.227314525447,151.358954361889,117.143483552606,130.866439683915,94.2560307757052
"ENSG00000172340",1401.71324345635,1375.5285545087,1397.25363146894,1404.12607893112,1235.53123981924,1219.29223429451,1470.06633911597,1375.71442671507
"ENSG00000172345",567.336832662026,443.250678685026,492.697839598367,359.264668383228,541.660977126534,306.430210024805,411.138731340298,306.067335889649
"ENSG00000172346",868.612254144619,734.657296158053,845.840505286316,675.118189336816,466.83183114987,323.573158837382,1177.79795715523,874.78069012059
"ENSG00000172348",682.760533100162,87.0870351068817,960.718239907697,461.056324425142,53.5708658696572,42.1430824975839,1611.83831544021,463.866758199538
"ENSG00000172349",448.978631365293,778.200813711494,459.510938485524,821.817928926634,477.886136805514,828.575859274532,420.953714316592,1163.90312160112
"ENSG00000172350",5.86900171719337,6.69900270052936,9.3604080061866,5.9877444730538,11.9046368599238,8.57147440628826,6.54332198419573,8.47245220455777
"ENSG00000172354",2377.92386241618,3110.5702539458,2112.89937085103,2540.30059269307,2285.69027710538,2808.58644712712,2308.70210675706,3108.33090254713
"ENSG00000172361",20.5415060101768,16.7475067513234,26.3793316537986,13.472425064371,13.6052992684844,12.8572116094324,19.6299659525872,22.2401870369641
"ENSG00000172366",94.8821944279595,102.718041408117,96.1569186090078,50.8958280209573,89.2847764494287,99.2862452061724,104.693151747132,83.665465520008
"ENSG00000172375",127.161703872523,188.68857606491,127.64192735709,200.589439847302,152.209285566169,116.429194018749,134.138100676012,166.271874514446
"ENSG00000172379",936.105773892343,1321.93653290446,1581.05800686315,1960.98631492512,1090.12460388731,2076.43967492333,1198.51847677185,1679.66364955358
"ENSG00000172380",7234.52278339369,6942.3997986486,8266.09121564514,7438.27557165108,9375.7518583943,10761.4861170949,8112.62870673867,7876.20338066202
"ENSG00000172382",28.3668416331013,37.9610153029997,28.0812240185598,46.4050196661669,38.2649041926123,34.285897625153,27.2638416008155,59.3071654319044
"ENSG00000172399",2.93450085859669,13.3980054010587,17.8698698299926,65.8651892035918,0.850331204280274,15.7143697448618,5.45276832016311,29.6535827159522
"ENSG00000172403",3165.34825947296,10370.0561804195,4706.5833347471,13105.6757153965,4667.46798029442,16337.2302183854,2404.67082919193,9436.19364282622
"ENSG00000172409",213.240395724692,224.416590467734,186.357213941351,226.037353857781,185.3722025331,232.858388037498,174.488586245219,198.043570281538
"ENSG00000172426",18.5851721044457,13.3980054010587,13.6151389180896,10.4785528278441,18.707286494166,15.0000802110045,18.5394122885546,16.9449044091155
"ENSG00000172428",390.288614193359,467.813688586967,301.234948562732,350.283051673647,321.425195217943,400.002138960119,338.071635850113,346.311483861299
"ENSG00000172432",901.869930542048,883.151856019788,892.642545317249,797.866951034418,897.949751719969,829.290148808389,885.529575194488,763.579754935769
"ENSG00000172456",137.921540354044,140.679056711117,259.538585626083,212.56492879341,252.548367671241,130.714984695896,233.378484102981,225.579039946351
"ENSG00000172458",171.179216751473,185.339074714646,127.64192735709,119.754889461076,128.400011846321,90.7147707998841,187.575230213611,144.031687477482
"ENSG00000172460",5.86900171719337,6.69900270052936,14.4660851004702,8.9816167095807,9.35364324708301,9.28576394014562,2.18110732806524,5.29528262784861
"ENSG00000172465",268.017745085164,515.823207940761,243.370608160852,630.210105788912,236.392074789916,431.430878449842,288.996720968645,552.827506347395
"ENSG00000172466",1059.3548099534,974.704892927022,1023.68825740386,1100.24804692364,1072.26764859743,1107.1487774789,1103.64030800101,1065.41086472314
"ENSG00000172469",458.760300893948,453.29918273582,400.795651901262,514.946024682627,462.580175128469,512.859885309581,492.930256142745,526.351093208151
"ENSG00000172476",17.6070051515801,33.4950135026468,32.3359549304628,26.9448501287421,35.7139105797715,75.0004010550223,45.8032538893701,49.7756567017769
"ENSG00000172493",1131.73916446545,1155.57796584132,1266.20791938233,1172.10098060028,1357.9789332356,1145.7204123072,1080.73868105633,1113.06840837378
"ENSG00000172497",21.5196729630424,12.2815049509705,35.7397396599852,5.9877444730538,58.6728530953389,10.000053474003,25.0827342727503,14.8267913579761
"ENSG00000172500",935.127606939477,1024.94741318099,899.450114776294,964.026860161661,845.229217054592,970.005186978288,696.863791316845,812.296355111976
"ENSG00000172508",10.7598364815212,14.514505851147,16.1679774652314,11.9754889461076,21.2582801070068,17.1429488125765,22.901626944685,14.8267913579761
"ENSG00000172530",259.214242509374,224.416590467734,241.66871579609,128.736506170657,276.357641391089,212.143991555634,215.929625478459,148.267913579761
"ENSG00000172531",918.498768740762,1210.28648789564,949.655939536749,1004.44413535477,923.459687848377,1402.86464449585,880.076806874325,1092.94633438795
"ENSG00000172534",1707.87949970327,1771.88621429002,1550.42394429745,1383.16897327543,1585.86769598271,1782.86667650796,1586.75558116746,1568.46271436876
"ENSG00000172572",52.8210154547403,62.5240252049407,176.145859752784,55.3866363757476,232.990749972795,262.858548459507,234.469037767014,118.614330863809
"ENSG00000172586",250.410739933584,292.523117923116,197.419514312299,254.479140104786,191.324520963062,247.144178714645,210.476857158296,222.401870369642
"ENSG00000172590",361.921772560258,385.192655280438,369.31064315318,318.847393190115,383.499373130403,382.859190147542,318.441669897525,284.886205378255
"ENSG00000172594",2008.176754233,2701.93108921351,1485.75203443653,1881.64870065716,2210.86113112871,2302.15516762226,2186.56009638541,2604.21999637594
"ENSG00000172613",124.227203013926,120.582048609529,102.113541885672,94.3069754505973,129.250343050602,104.286271943174,94.878168770838,102.728482980263
"ENSG00000172638",4491.74264755866,3762.60651679733,6663.75955422248,6135.94114876188,6381.73568812345,6649.32127067812,6475.7076570257,6296.09104451199
"ENSG00000172660",2310.43034266846,3004.50271118742,2441.36459724994,2754.36245760475,2635.17640206457,3047.87344096933,2236.72556493091,2299.21171701186
"ENSG00000172661",3642.69373247135,4425.80778414973,4823.16296173324,5350.04968667357,4827.33024669911,4343.59465538658,4704.64850663673,4807.05756956097
"ENSG00000172663",243.563571263525,227.766091817998,239.115877248949,218.552673266464,267.003998144006,291.430129813801,262.823433031862,265.823187918
